OpID,Operator,TollID,Name,PM,Locality,Road,Lat,Long,Email,Price1,Price2,Price3,Price4
NO,Eastern Roads,NO11,Σταθμός Διοδίων Τερόβου Μετωπικά (Προς Ιωάννινα),ΜΤ,Ιωαννίνων-Τέροβο,Α/Δ Αντιρρίου-Ιωαννίνων,39.42539,20.90533,operator-no@toll-analysis.example,2.35,3.35,8.45,11.85
NO,Eastern Roads,NO12,Σταθμός Διοδίων Τερόβου Μετωπικά (Προς Ρίο),ΜΤ,Ιωαννίνων-Τέροβο,Α/Δ Αντιρρίου-Ιωαννίνων,39.42559,20.90509,operator-no@toll-analysis.example,2.35,3.35,8.45,11.85
NO,Eastern Roads,NO13,Σταθμός Διοδίων Τραγάνας Μετωπικά (Προς Αθήνα),ΜΤ,Φθιώτιδος-Τραγάνα,Α/Δ Αθηνών-Θεσσαλονίκης,38.61750,23.14335,operator-no@toll-analysis.example,2.90,4.15,10.45,14.60
NO,Eastern Roads,NO14,Σταθμός Διοδίων Τραγάνας Μετωπικά (Προς Θεσσαλονίκη),ΜΤ,Φθιώτιδος-Τραγάνα,Α/Δ Αθηνών-Θεσσαλονίκης,38.61772,23.14384,operator-no@toll-analysis.example,2.90,4.15,10.45,14.60
NO,Eastern Roads,NO15,Σταθμός Διοδίων Γαβρολίμνης Πλευρικά (Από Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Γαβρολίμνη,Α/Δ Αντιρρίου-Ιωαννίνων,38.37341,21.62484,operator-no@toll-analysis.example,1.60,2.30,5.80,8.10
NO,Eastern Roads,NO16,Σταθμός Διοδίων Γαβρολίμνης Πλευρικά (Προς Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Γαβρολίμνη,Α/Δ Αντιρρίου-Ιωαννίνων,38.37419,21.62510,operator-no@toll-analysis.example,1.60,2.30,5.80,8.10
NO,Eastern Roads,NO17,Σταθμός Διοδίων Μεσολογγίου Πλευρικά (Από Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Ζέστη,Α/Δ Αντιρρίου-Ιωαννίνων,38.37953,21.49530,operator-no@toll-analysis.example,0.95,1.35,3.45,4.80
NO,Eastern Roads,NO18,Σταθμός Διοδίων Μεσολογγίου Πλευρικά (Προς Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Ζέστη,Α/Δ Αντιρρίου-Ιωαννίνων,38.37935,21.49496,operator-no@toll-analysis.example,0.95,1.35,3.45,4.80
NO,Eastern Roads,NO19,Σταθμός Διοδίων Κουβαρά Πλευρικά (Από Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Φυτείες,Α/Δ Αντιρρίου-Ιωαννίνων,38.69941,21.21408,operator-no@toll-analysis.example,1.25,1.75,4.45,6.25
NO,Eastern Roads,NO20,Σταθμός Διοδίων Κουβαρά Πλευρικά (Προς Ιωάννινα),ΠΛ,Αιτωλοακαρνανίας-Φυτείες,Α/Δ Αντιρρίου-Ιωαννίνων,38.70032,21.21573,operator-no@toll-analysis.example,1.25,1.75,4.45,6.25
NO,Eastern Roads,NO21,Σταθμός Διοδίων Άρτας Πλευρικά (Από Ιωάννινα),ΠΛ,Άρτας-Άγιος Δημήτριος,Α/Δ Αντιρρίου-Ιωαννίνων,39.16037,21.01087,operator-no@toll-analysis.example,0.55,0.80,2.10,2.90
NO,Eastern Roads,NO22,Σταθμός Διοδίων Άρτας Πλευρικά (Προς Ιωάννινα),ΠΛ,Άρτας-Άγιος Δημήτριος,Α/Δ Αντιρρίου-Ιωαννίνων,39.16064,21.01217,operator-no@toll-analysis.example,0.55,0.80,2.10,2.90
NO,Eastern Roads,NO23,Σταθμός Διοδίων Καπανδριτίου Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Αττικής-Καπανδρίτι,Α/Δ Αθηνών-Θεσσαλονίκης,38.20262,23.85396,operator-no@toll-analysis.example,1.50,2.15,5.40,7.60
NO,Eastern Roads,NO24,Σταθμός Διοδίων Καπανδριτίου Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Αττικής-Καπανδρίτι,Α/Δ Αθηνών-Θεσσαλονίκης,38.20275,23.85477,operator-no@toll-analysis.example,1.50,2.15,5.40,7.60
NO,Eastern Roads,NO25,Σταθμός Διοδίων Μαλακάσας Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Αττικής-Μαλακάσα,Α/Δ Αθηνών-Θεσσαλονίκης,38.23753,23.78053,operator-no@toll-analysis.example,1.05,1.55,3.85,5.40
NO,Eastern Roads,NO26,Σταθμός Διοδίων Μαλακάσας Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Αττικής-Μαλακάσα,Α/Δ Αθηνών-Θεσσαλονίκης,38.23633,23.78600,operator-no@toll-analysis.example,1.05,1.55,3.85,5.40
NO,Eastern Roads,NO27,Σταθμός Διοδίων Θήβας Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Βοιωτίας-Θήβα,Α/Δ Αθηνών-Θεσσαλονίκης,38.36621,23.32467,operator-no@toll-analysis.example,1.15,1.65,4.15,5.80
NO,Eastern Roads,NO28,Σταθμός Διοδίων Θήβας Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Βοιωτίας-Θήβα,Α/Δ Αθηνών-Θεσσαλονίκης,38.36403,23.32208,operator-no@toll-analysis.example,1.15,1.65,4.15,5.80
NO,Eastern Roads,NO29,Σταθμός Διοδίων Οινοφύτων Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Βοιωτίας-Οινόφυτα,Α/Δ Αθηνών-Θεσσαλονίκης,38.28925,23.67591,operator-no@toll-analysis.example,0.50,0.70,1.80,2.55
NO,Eastern Roads,NO30,Σταθμός Διοδίων Οινοφύτων Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Βοιωτίας-Οινόφυτα,Α/Δ Αθηνών-Θεσσαλονίκης,38.29219,23.67477,operator-no@toll-analysis.example,0.50,0.70,1.80,2.55
NO,Eastern Roads,NO31,Σταθμός Διοδίων Γοργόμυλου Πλευρικά (Από Ρίο),ΠΛ,Πρέβεζας-Γοργόμυλος,Α/Δ Αντιρρίου-Ιωαννίνων,39.33170,20.91559,operator-no@toll-analysis.example,0.75,1.10,2.75,3.90
NO,Eastern Roads,NO32,Σταθμός Διοδίων Γοργόμυλου Πλευρικά (Προς Ρίο),ΠΛ,Πρέβεζας-Γοργόμυλος,Α/Δ Αντιρρίου-Ιωαννίνων,39.33199,20.91415,operator-no@toll-analysis.example,0.75,1.10,2.75,3.90
NO,Eastern Roads,NO33,Σταθμός Διοδίων Τραγάνας Πλευρικά (Από Θεσσαλονίκη),ΠΛ,Φθιώτιδος-Τραγάνα,Α/Δ Αθηνών-Θεσσαλονίκης,38.62199,23.12357,operator-no@toll-analysis.example,2.35,3.35,8.35,11.75
NO,Eastern Roads,NO34,Σταθμός Διοδίων Τραγάνας Πλευρικά (Προς Θεσσαλονίκη),ΠΛ,Φθιώτιδος-Τραγάνα,Α/Δ Αθηνών-Θεσσαλονίκης,38.62253,23.12381,operator-no@toll-analysis.example,2.35,3.35,8.35,11.75
OO,Western Corridor,OO01,Σταθμός Διοδίων Ελευσίνας Μετωπικά (Προς Αθήνα),ΜΤ,Αττικής-Ελευσίνα,Α/Δ Αθηνών-Κορίνθου,38.04199,23.49613,operator-oo@toll-analysis.example,1.60,2.30,5.80,8.10
OO,Western Corridor,OO02,Σταθμός Διοδίων Ελευσίνας Μετωπικά (Προς Πάτρα),ΜΤ,Αττικής-Ελευσίνα,Α/Δ Αθηνών-Κορίνθου,38.04250,23.49545,operator-oo@toll-analysis.example,1.60,2.30,5.80,8.10
OO,Western Corridor,OO03,Σταθμός Διοδίων Ρίου Μετωπικά (Προς Αθήνα),ΜΤ,Αχαΐας-Άγιος Βασίλειος,Α/Δ Κορίνθου-Πατρών,38.31624,21.83038,operator-oo@toll-analysis.example,1.70,2.40,6.20,8.70
OO,Western Corridor,OO04,Σταθμός Διοδίων Ρίου Μετωπικά (Προς Πάτρα),ΜΤ,Αχαΐας-Άγιος Βασίλειος,Α/Δ Κορίνθου-Πατρών,38.31663,21.82995,operator-oo@toll-analysis.example,1.70,2.40,6.20,8.70
OO,Western Corridor,OO05,Σταθμός Διοδίων Ελαιώνα Μετωπικά (Προς Αθήνα),ΜΤ,Αχαΐας-Ελαιώνας,Α/Δ Κορίνθου-Πατρών,38.19048,22.16526,operator-oo@toll-analysis.example,2.40,3.50,8.90,12.40
OO,Western Corridor,OO06,Σταθμός Διοδίων Ελαιώνα Μετωπικά (Προς Πάτρα),ΜΤ,Αχαΐας-Ελαιώνας,Α/Δ Κορίνθου-Πατρών,38.19092,22.16560,operator-oo@toll-analysis.example,2.40,3.50,8.90,12.40
OO,Western Corridor,OO07,Σταθμός Διοδίων Ισθμίων Μετωπικά (Προς Αθήνα),ΜΤ,Κορινθίας-Ίσθμια,Α/Δ Αθηνών-Κορίνθου,37.92481,23.03208,operator-oo@toll-analysis.example,1.30,1.90,4.90,6.90
OO,Western Corridor,OO08,Σταθμός Διοδίων Ισθμίων Μετωπικά (Προς Πάτρα),ΜΤ,Κορινθίας-Ίσθμια,Α/Δ Αθηνών-Κορίνθου,37.92535,23.03274,operator-oo@toll-analysis.example,1.30,1.90,4.90,6.90
OO,Western Corridor,OO09,Σταθμός Διοδίων Κιάτου Μετωπικά (Προς Αθήνα),ΜΤ,Κορινθίας-Κιάτο,Α/Δ Κορίνθου-Πατρών,37.99692,22.73517,operator-oo@toll-analysis.example,1.70,2.50,6.20,8.80
OO,Western Corridor,OO10,Σταθμός Διοδίων Κιάτου Μετωπικά (Προς Πάτρα),ΜΤ,Κορινθίας-Κιάτο,Α/Δ Κορίνθου-Πατρών,37.99651,22.73565,operator-oo@toll-analysis.example,1.70,2.50,6.20,8.80
OO,Western Corridor,OO11,Σταθμός Διοδίων Νέας Περάμου Πλευρικά (Από Πάτρα),ΠΛ,Αττικής-Νέα Πέραμος,Α/Δ Αθηνών-Κορίνθου,38.01988,23.42843,operator-oo@toll-analysis.example,1.10,1.50,3.90,5.50
OO,Western Corridor,OO12,Σταθμός Διοδίων Νέας Περάμου Πλευρικά (Προς Πάτρα),ΠΛ,Αττικής-Νέα Πέραμος,Α/Δ Αθηνών-Κορίνθου,38.01970,23.42683,operator-oo@toll-analysis.example,1.10,1.50,3.90,5.50
OO,Western Corridor,OO13,Σταθμός Διοδίων Πάχης Πλευρικά (Από Πάτρα),ΠΛ,Αττικής-Πάχη,Α/Δ Αθηνών-Κορίνθου,37.98501,23.34987,operator-oo@toll-analysis.example,0.70,1.00,2.50,3.50
OO,Western Corridor,OO14,Σταθμός Διοδίων Πάχης Πλευρικά (Προς Πάτρα),ΠΛ,Αττικής-Πάχη,Α/Δ Αθηνών-Κορίνθου,37.98590,23.34910,operator-oo@toll-analysis.example,0.70,1.00,2.50,3.50
OO,Western Corridor,OO15,Σταθμός Διοδίων Δρεπάνου Πλευρικά (Από Αθήνα),ΠΛ,Αχαΐας-Δρέπανο,Α/Δ Κορίνθου-Πατρών,38.32496,21.85800,operator-oo@toll-analysis.example,1.30,1.80,4.70,6.60
OO,Western Corridor,OO16,Σταθμός Διοδίων Δρεπάνου Πλευρικά (Προς Αθήνα),ΠΛ,Αχαΐας-Δρέπανο,Α/Δ Κορίνθου-Πατρών,38.32513,21.85815,operator-oo@toll-analysis.example,1.30,1.80,4.70,6.60
OO,Western Corridor,OO17,Σταθμός Διοδίων Ακράτας Πλευρικά (Από Αθήνα),ΠΛ,Αχαΐας-Κράθιο,Α/Δ Κορίνθου-Πατρών,38.15655,22.34285,operator-oo@toll-analysis.example,1.30,1.90,4.70,6.70
OO,Western Corridor,OO18,Σταθμός Διοδίων Ακράτας Πλευρικά (Προς Αθήνα),ΠΛ,Αχαΐας-Κράθιο,Α/Δ Κορίνθου-Πατρών,38.15715,22.34236,operator-oo@toll-analysis.example,1.30,1.90,4.70,6.70
OO,Western Corridor,OO19,Σταθμός Διοδίων Καλαβρύτων Πλευρικά (Από Αθήνα),ΠΛ,Αχαΐας-Τράπεζα,Α/Δ Κορίνθου-Πατρών,38.17475,22.23938,operator-oo@toll-analysis.example,1.80,2.60,6.50,9.10
OO,Western Corridor,OO20,Σταθμός Διοδίων Καλαβρύτων Πλευρικά (Προς Αθήνα),ΠΛ,Αχαΐας-Τράπεζα,Α/Δ Κορίνθου-Πατρών,38.17461,22.23961,operator-oo@toll-analysis.example,1.80,2.60,6.50,9.10
OO,Western Corridor,OO21,Σταθμός Διοδίων Αγίων Θεοδώρων Πλευρικά (Από Αθήνα),ΠΛ,Κορινθίας-Άγιοι Θεόδωροι,Α/Δ Αθηνών-Κορίνθου,37.92207,23.11896,operator-oo@toll-analysis.example,0.40,0.60,1.50,2.10
OO,Western Corridor,OO22,Σταθμός Διοδίων Αγίων Θεοδώρων Πλευρικά (Προς Αθήνα),ΠΛ,Κορινθίας-Άγιοι Θεόδωροι,Α/Δ Αθηνών-Κορίνθου,37.92194,23.11967,operator-oo@toll-analysis.example,0.40,0.60,1.50,2.10
OO,Western Corridor,OO23,Σταθμός Διοδίων Δερβενίου Πλευρικά (Από Αθήνα),ΠΛ,Κορινθίας-Δερβένι,Α/Δ Κορίνθου-Πατρών,38.13183,22.40492,operator-oo@toll-analysis.example,1.00,1.40,3.60,5.10
OO,Western Corridor,OO24,Σταθμός Διοδίων Δερβενίου Πλευρικά (Προς Αθήνα),ΠΛ,Κορινθίας-Δερβένι,Α/Δ Κορίνθου-Πατρών,38.13193,22.40525,operator-oo@toll-analysis.example,1.00,1.40,3.60,5.10
OO,Western Corridor,OO25,Σταθμός Διοδίων Ζευγολατιού Πλευρικά (Από Αθήνα),ΠΛ,Κορινθίας-Ζευγολατιό,Α/Δ Κορίνθου-Πατρών,37.93143,22.78815,operator-oo@toll-analysis.example,0.50,0.80,2.00,2.90
OO,Western Corridor,OO26,Σταθμός Διοδίων Ζευγολατιού Πλευρικά (Προς Αθήνα),ΠΛ,Κορινθίας-Ζευγολατιό,Α/Δ Κορίνθου-Πατρών,37.93128,22.78786,operator-oo@toll-analysis.example,0.50,0.80,2.00,2.90
OO,Western Corridor,OO27,Σταθμός Διοδίων Κιάτου Πλευρικά (Από Πάτρα),ΠΛ,Κορινθίας-Κιάτο,Α/Δ Κορίνθου-Πατρών,38.00783,22.73326,operator-oo@toll-analysis.example,0.60,0.90,2.40,3.30
OO,Western Corridor,OO28,Σταθμός Διοδίων Κιάτου Πλευρικά (Προς Το σπίτι μου),ΠΛ,Κορινθίας-Κιάτο,Α/Δ Κορίνθου-Πατρών,38.00783,22.73354,operator-oo@toll-analysis.example,0.60,0.90,2.40,3.30
